tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
38.045,0.915,0.112,0.102,-0.231,1.249,89.749,97.548,0.065,0.556,0.05,0.762,14.599,-64754.571,34.237,14.529,28.529,17.789,43.014,65.339,0.523,0.546,0,0.0
8511.487,0.955,0.112,0.107,6.217,1.298,63.465,90.411,0.914,0.994,1.097,1.039,13.79,-64274.63,18.359,13.823,30.306,18.251,19.451,63.085,0.523,0.546,5,0.0
6869.602,0.647,15.037,9.736,6.153,1.298,59.369,92.45,0.901,0.981,1.09,1.013,13.94,-64258.741,29.603,13.919,30.719,19.197,33.415,64.201,0.523,0.546,0,15.0
8514.357,0.955,0.112,0.107,6.217,1.298,61.758,91.6,0.909,0.994,1.103,1.043,13.808,-64274.749,18.35,13.795,30.282,18.203,19.449,64.131,0.523,0.546,5,0.0
162.616,0.845,0.112,0.095,5.643,1.298,98.454,100.268,0.846,0.848,1.015,1.086,14.508,-64718.67,34.786,14.43,29.297,17.827,43.663,65.047,0.523,0.546,0,0.0
6309.456,0.882,0.862,0.761,6.217,1.298,59.198,90.241,0.897,0.994,1.084,1.026,13.615,-64264.377,35.261,13.612,30.745,18.196,44.508,65.087,0.523,0.546,0,0.8
8997.926,0.842,2.062,1.737,6.153,1.298,61.588,91.6,0.914,0.994,1.103,1.022,13.962,-64294.828,27.066,13.919,30.308,17.918,35.628,64.67,0.523,0.546,0,2.0
8973.358,0.682,11.062,7.55,6.217,1.298,61.417,91.43,0.918,0.975,1.109,1.009,13.893,-64293.922,26.321,13.905,30.318,17.945,34.814,64.83,0.523,0.546,0,10.0
167.461,0.842,0.112,0.094,5.77,1.286,94.699,99.078,0.846,0.848,1.015,1.082,14.535,-64717.139,34.821,14.468,29.376,17.807,43.708,64.944,0.523,0.546,5,0.0
8984.504,0.762,6.037,4.603,6.089,1.286,61.588,90.241,0.914,0.994,1.103,1.018,13.87,-64294.343,26.634,13.882,30.311,17.923,35.218,64.771,0.523,0.546,0,5.0
439.764,0.642,12.037,7.734,6.089,1.31,97.771,99.928,0.863,0.969,1.04,1.001,14.715,-64643.2,35.244,14.64,30.474,17.963,44.359,65.215,0.523,0.546,0,12.0
6301.346,0.929,0.489,0.446,6.153,1.31,60.734,91.43,0.897,0.994,1.078,1.026,13.582,-64264.516,35.371,13.581,30.749,18.191,44.506,65.136,0.523,0.546,0,0.8
8997.926,0.842,2.062,1.737,6.153,1.298,61.588,91.6,0.914,0.994,1.103,1.022,13.962,-64294.828,27.066,13.919,30.308,17.918,35.628,64.67,0.523,0.546,0,2.0
17.18,0.927,0.112,0.104,-0.231,0.021,89.237,96.529,0.137,0.296,0.131,0.247,14.652,-64759.373,34.195,14.569,29.071,18.207,42.801,64.647,0.523,0.546,5,0.0
9139.928,0.875,0.112,0.098,6.217,1.298,62.612,91.77,0.905,1.267,1.103,1.422,14.048,-64301.688,29.626,14.014,30.328,17.854,37.898,62.943,0.523,0.546,0,0.0
1308.25,0.884,0.862,0.762,6.153,1.298,95.382,95.679,0.88,1.013,1.072,1.039,14.356,-64487.504,36.267,14.296,30.834,17.774,45.103,65.032,0.523,0.546,0,0.8
131.761,0.86,0.112,0.096,5.323,1.286,96.576,101.117,0.82,0.842,0.965,1.082,14.551,-64727.495,34.816,14.46,28.702,17.849,43.685,65.128,0.523,0.546,0,0.0
6269.708,0.855,2.062,1.763,6.217,1.298,58.857,87.012,0.892,1.013,1.084,1.039,13.606,-64265.108,35.468,13.559,30.755,18.244,44.581,64.865,0.523,0.546,5,2.0
6274.034,0.852,2.062,1.758,6.217,1.31,59.54,88.202,0.901,0.994,1.084,1.026,13.58,-64264.94,35.48,13.562,30.764,18.162,44.541,65.104,0.523,0.546,0,2.0
3189.933,0.885,0.485,0.429,6.153,1.286,85.824,95.849,0.892,1.007,1.084,1.026,13.836,-64357.524,18.756,13.823,30.452,18.089,19.753,59.709,0.523,0.546,5,0.4
4122.692,0.642,15.037,9.661,6.217,1.298,82.581,93.98,0.88,0.975,1.078,1.009,13.734,-64314.82,33.622,13.72,30.322,18.172,42.871,65.038,0.523,0.546,0,15.0
4767.299,0.73,10.05,7.336,6.217,1.31,79.85,91.6,0.888,1.0,1.078,1.03,13.711,-64298.743,35.197,13.666,30.294,18.498,44.445,64.947,0.523,0.546,5,10.0
1215.424,0.612,20.062,12.288,6.153,1.274,101.014,100.777,0.884,0.962,1.072,1.009,14.295,-64498.838,35.927,14.234,30.772,17.807,45.386,65.7,0.523,0.546,0,20.0
8535.262,0.85,1.05,0.892,6.281,1.31,63.807,85.822,0.909,0.994,1.097,1.043,13.743,-64275.85,18.271,13.734,30.313,18.186,19.328,65.001,0.523,0.546,5,1.0
2247.23,0.582,15.037,8.759,6.153,1.286,97.088,96.189,0.901,0.981,1.09,1.005,14.039,-64403.31,23.577,14.003,30.563,18.553,26.059,61.266,0.523,0.546,0,15.0
3232.228,0.765,4.05,3.098,6.217,1.298,84.629,95.339,0.897,1.0,1.072,1.026,13.959,-64355.627,18.619,13.935,30.468,18.189,19.534,62.18,0.523,0.546,5,4.0
3194.537,0.849,1.05,0.892,6.153,1.298,84.97,94.659,0.892,1.007,1.084,1.03,13.833,-64357.278,18.75,13.808,30.451,18.069,19.733,60.219,0.523,0.546,5,1.0
40.614,0.915,0.112,0.102,-0.231,1.249,84.97,97.209,0.056,0.683,0.043,0.89,14.577,-64753.903,34.256,14.508,28.463,17.748,43.033,65.123,0.523,0.546,0,0.0
8505.13,0.895,0.487,0.436,6.153,1.298,60.393,89.901,0.914,1.0,1.103,1.039,13.792,-64274.329,18.391,13.789,30.296,18.398,19.473,63.429,0.523,0.546,5,0.4
69.47,0.892,0.112,0.1,-0.231,1.274,82.581,98.738,0.043,0.835,0.037,1.082,14.619,-64745.638,34.414,14.528,27.964,17.849,43.346,65.56,0.523,0.546,0,0.0
38.045,0.915,0.112,0.102,-0.231,1.249,89.749,97.548,0.065,0.556,0.05,0.762,14.599,-64754.571,34.237,14.529,28.529,17.789,43.014,65.339,0.523,0.546,0,0.0
170.898,0.84,0.112,0.094,5.706,1.237,96.406,100.947,0.846,0.842,1.015,1.069,14.541,-64716.171,34.849,14.46,29.391,17.795,43.72,64.96,0.523,0.546,5,0.0
18.043,0.925,0.112,0.104,-0.231,0.033,89.067,91.94,0.132,0.302,0.125,0.242,14.661,-64759.127,34.17,14.535,29.028,18.214,42.79,64.656,0.523,0.546,5,0.0
1327.678,0.875,0.862,0.754,6.217,1.286,99.648,98.738,0.884,1.0,1.065,1.043,14.638,-64484.736,36.272,14.575,30.713,17.863,45.066,65.107,0.523,0.546,0,0.8
9889.659,0.257,0.112,0.028,6.153,1.298,63.636,95.339,0.901,0.772,1.078,0.967,15.41,-64461.848,25.528,15.57,28.623,22.397,30.502,58.619,0.523,0.546,0,0.0
4822.964,0.89,0.862,0.767,6.153,1.31,81.045,93.13,0.892,1.013,1.078,1.039,13.787,-64298.455,35.215,13.762,30.305,18.149,44.378,65.319,0.523,0.546,0,0.8
916.07,0.472,28.05,13.253,6.089,1.286,102.038,92.28,0.863,0.931,1.053,0.984,14.235,-64547.054,35.432,14.126,30.882,17.88,44.979,65.213,0.523,0.546,0,28.0
8454.97,0.772,4.05,3.128,6.217,1.298,60.564,91.94,0.909,0.988,1.103,1.035,13.769,-64272.051,18.513,13.779,30.314,18.254,19.758,60.714,0.523,0.546,5,4.0
6294.275,0.955,0.112,0.107,6.153,1.286,59.71,91.6,0.892,1.0,1.084,1.026,13.617,-64264.654,35.371,13.602,30.759,18.085,44.459,65.4,0.523,0.546,0,0.0
54.615,0.905,0.112,0.101,-0.231,1.286,88.725,97.209,0.048,0.829,0.037,1.069,14.68,-64749.96,34.312,14.617,28.188,17.847,43.21,64.987,0.523,0.546,5,0.0
8517.554,0.952,0.112,0.107,6.153,1.298,62.271,90.071,0.909,1.007,1.097,1.039,13.816,-64274.961,18.329,13.805,30.281,18.178,19.441,64.653,0.523,0.546,5,0.0
4897.358,0.725,8.025,5.818,6.153,1.286,79.338,93.98,0.884,0.988,1.072,1.026,13.89,-64297.228,35.1,13.822,30.333,18.016,44.187,65.002,0.523,0.546,0,8.0
8494.814,0.857,1.052,0.902,6.153,1.31,60.564,90.921,0.914,0.994,1.103,1.039,13.802,-64273.81,18.404,13.788,30.326,18.528,19.542,62.323,0.523,0.546,5,1.0
9147.931,0.836,0.187,0.156,6.217,1.31,70.292,88.541,0.905,1.261,1.097,1.422,14.048,-64302.015,29.701,14.032,30.296,17.818,37.991,62.86,0.523,0.546,0,0.1
4861.249,0.84,2.062,1.732,6.217,1.298,80.191,90.751,0.888,1.007,1.084,1.035,13.799,-64297.857,35.176,13.782,30.323,18.028,44.329,65.31,0.523,0.546,0,2.0
3179.442,0.952,0.112,0.107,6.217,1.286,84.8,90.241,0.897,1.007,1.078,1.035,13.783,-64357.844,18.755,13.803,30.438,18.133,19.813,58.887,0.523,0.546,5,0.0
4299.697,0.645,15.037,9.706,6.217,1.298,81.557,91.77,0.88,0.981,1.065,1.013,13.691,-64307.933,34.24,13.638,30.395,18.239,43.408,65.193,0.523,0.546,0,15.0
6067.589,0.543,26.123,14.195,6.217,1.31,60.564,88.711,0.884,0.956,1.072,0.988,13.571,-64269.236,35.194,13.57,30.602,18.071,44.568,65.137,0.523,0.546,0,27.0
9135.929,0.882,0.112,0.099,6.217,1.298,62.441,93.64,0.914,1.267,1.103,1.427,14.048,-64301.436,29.595,14.045,30.317,17.871,37.867,63.009,0.523,0.546,0,0.0
8.043,0.94,0.112,0.105,0.088,0.07,91.285,99.248,0.311,0.391,0.3,0.349,14.634,-64761.187,34.058,14.548,29.432,18.501,42.654,65.02,0.024,0.002,0,0.0
23.465,0.922,0.112,0.103,-0.231,0.021,87.189,103.157,0.103,0.289,0.087,0.234,14.594,-64758.125,34.225,14.5,28.852,18.07,42.867,64.819,0.523,0.546,5,0.0
6273.749,0.852,2.062,1.758,6.153,1.298,63.636,89.391,0.892,0.994,1.09,1.03,13.606,-64265.044,35.45,13.588,30.758,18.171,44.513,65.069,0.523,0.546,0,2.0
8540.199,0.85,1.05,0.892,6.217,1.286,61.417,89.561,0.909,1.007,1.097,1.043,13.717,-64276.102,18.259,13.736,30.296,18.116,19.286,65.16,0.523,0.546,0,1.0
4828.998,0.941,0.112,0.105,6.153,1.298,79.167,93.13,0.888,1.013,1.084,1.043,13.751,-64298.292,35.258,13.757,30.299,18.116,44.381,65.416,0.523,0.546,0,0.0
154.044,0.847,0.112,0.095,5.706,1.298,97.6,100.268,0.846,0.835,1.009,1.082,14.451,-64721.291,34.792,14.367,29.165,17.847,43.662,65.182,0.523,0.546,0,0.0
169.757,0.84,0.112,0.094,5.706,1.261,96.747,99.418,0.846,0.842,1.022,1.073,14.549,-64716.448,34.828,14.475,29.371,17.815,43.705,64.927,0.523,0.546,5,0.0
6301.346,0.929,0.489,0.446,6.153,1.31,60.734,91.43,0.897,0.994,1.078,1.026,13.582,-64264.516,35.371,13.581,30.749,18.191,44.506,65.136,0.523,0.546,0,0.8
3166.558,0.895,0.487,0.436,6.217,1.298,84.97,96.019,0.897,1.007,1.09,1.03,13.649,-64358.436,18.72,13.644,30.443,18.232,19.903,57.894,0.523,0.546,5,0.4
165.475,0.842,0.112,0.094,5.643,1.286,97.43,93.64,0.846,0.842,1.015,1.086,14.552,-64717.866,34.809,14.451,29.315,17.801,43.683,65.004,0.523,0.546,0,0.0
2.547,0.952,0.112,0.107,3.6,0.414,94.699,95.679,0.65,0.518,0.652,0.524,14.683,-64762.451,34.038,14.589,29.764,18.653,42.535,64.784,0.024,0.002,0,0.0
7333.608,0.592,15.037,8.909,6.153,1.286,58.516,89.731,0.914,0.981,1.097,1.018,13.504,-64255.563,23.72,13.455,30.787,18.791,26.164,62.487,0.523,0.546,0,15.0
1307.963,0.885,0.862,0.763,6.153,1.298,97.259,90.581,0.875,0.994,1.072,1.039,14.356,-64487.504,36.267,14.296,30.834,17.774,45.103,65.032,0.523,0.546,5,0.8
8517.836,0.952,0.112,0.107,6.153,1.31,61.417,86.842,0.909,1.007,1.103,1.039,13.82,-64274.976,18.308,13.827,30.303,18.2,19.44,64.293,0.523,0.546,5,0.0
9815.944,0.282,0.112,0.031,6.153,1.298,61.588,95.169,0.897,0.772,1.084,0.967,15.407,-64440.103,25.849,15.489,28.942,22.258,31.335,58.89,0.523,0.546,0,0.0
3159.076,0.887,0.522,0.463,6.153,1.298,85.482,96.699,0.897,1.0,1.084,1.03,13.608,-64358.749,18.754,13.603,30.419,18.34,19.935,57.852,0.523,0.546,5,0.4
8496.555,0.897,0.487,0.437,6.153,1.286,60.734,88.202,0.914,1.007,1.109,1.043,13.806,-64273.894,18.428,13.799,30.312,18.539,19.541,62.186,0.523,0.546,5,0.4
187.19,0.93,0.112,0.104,5.834,1.298,100.16,102.817,0.85,0.715,1.015,0.817,14.512,-64711.396,34.986,14.434,29.547,17.908,43.821,65.39,0.523,0.546,0,0.0
8705.272,0.542,15.037,8.155,6.281,1.298,65.343,91.091,0.909,0.969,1.097,1.005,13.87,-64281.816,17.916,13.849,30.298,18.064,18.939,65.348,0.523,0.546,0,15.0
3476.286,0.602,15.037,9.06,6.217,1.286,84.97,95.169,0.897,0.975,1.09,1.009,13.746,-64346.323,24.497,13.742,30.464,17.852,32.333,64.442,0.523,0.546,5,15.0
168.331,0.842,0.112,0.094,5.77,1.298,96.064,99.928,0.846,0.842,1.022,1.082,14.531,-64717.021,34.841,14.463,29.356,17.813,43.728,64.933,0.523,0.546,5,0.0
4858.95,0.84,2.062,1.732,6.089,1.286,78.826,91.091,0.888,1.013,1.072,1.039,13.809,-64297.911,35.169,13.782,30.318,18.049,44.328,65.288,0.523,0.546,0,2.0
5225.573,0.665,15.037,9.999,6.217,1.298,54.59,89.221,0.888,0.981,1.072,1.018,13.727,-64289.272,35.272,13.69,30.319,18.395,44.375,64.996,0.523,0.546,5,15.0
99.776,0.875,0.112,0.098,10.558,1.286,90.944,100.098,0.901,0.848,1.26,1.082,14.614,-64736.789,34.569,14.537,27.726,17.852,43.483,65.184,1.232,0.546,0,0.0
9052.782,0.935,0.112,0.105,6.153,1.298,62.783,88.032,0.914,1.248,1.109,1.41,13.93,-64297.203,28.216,13.912,30.277,18.466,36.827,64.068,0.523,0.546,0,0.0
9036.528,0.945,0.112,0.106,6.153,1.298,64.319,89.561,0.918,1.172,1.109,1.333,13.933,-64296.471,27.956,13.896,30.275,18.268,36.513,64.294,0.523,0.546,0,0.0
176.901,0.84,0.112,0.094,5.77,1.519,97.771,100.947,0.85,0.924,1.028,1.307,14.591,-64714.421,34.91,14.512,29.461,17.81,43.785,65.281,0.523,0.546,0,0.0
180.33,0.891,0.112,0.1,5.834,1.347,95.382,102.987,0.854,0.912,1.022,1.18,14.582,-64713.382,34.965,14.501,29.482,17.844,43.805,65.853,0.523,0.546,0,0.0
3956.113,0.64,15.037,9.624,6.217,1.31,83.434,91.261,0.884,0.962,1.078,1.013,13.862,-64321.522,32.842,13.819,30.309,18.461,42.022,65.107,0.523,0.546,0,15.0
71.468,0.89,0.112,0.1,-0.231,1.274,86.677,98.398,0.043,0.842,0.031,1.082,14.624,-64744.971,34.457,14.531,27.918,17.875,43.355,65.371,0.523,0.546,0,0.0
3172.289,0.949,0.112,0.106,6.217,1.31,85.312,94.15,0.897,1.007,1.084,1.035,13.701,-64358.158,18.73,13.71,30.433,18.167,19.873,58.23,0.523,0.546,5,0.0
3193.964,0.882,0.557,0.491,6.217,1.298,85.824,96.699,0.897,1.007,1.078,1.03,13.812,-64357.387,18.741,13.817,30.457,18.073,19.727,60.123,0.523,0.546,5,1.0
6314.114,0.84,2.062,1.732,6.217,1.298,59.369,91.6,0.901,1.0,1.09,1.026,13.64,-64264.303,35.286,13.618,30.774,18.215,44.491,65.103,0.523,0.546,0,2.0
76.037,0.885,0.112,0.099,-0.167,1.274,87.872,102.477,0.048,0.835,0.031,1.082,14.608,-64743.616,34.484,14.509,27.844,17.836,43.373,65.031,0.523,0.546,0,0.0
4818.955,0.892,0.862,0.769,6.217,1.298,81.557,93.47,0.884,1.013,1.072,1.039,13.805,-64298.386,35.21,13.787,30.307,18.174,44.358,65.273,0.523,0.546,0,0.8
6217.547,0.715,12.037,8.606,6.217,1.31,58.686,85.312,0.892,0.988,1.084,1.018,13.639,-64265.414,35.458,13.602,30.705,18.098,44.83,65.281,0.523,0.546,0,12.0
3200.85,0.85,1.05,0.892,6.217,1.298,85.141,95.169,0.888,1.013,1.084,1.03,13.856,-64357.004,18.747,13.813,30.454,18.057,19.71,60.275,0.523,0.546,5,1.0
9036.782,0.945,0.112,0.106,6.217,1.298,61.588,87.522,0.918,1.178,1.097,1.337,13.93,-64296.431,27.95,13.914,30.282,18.543,36.529,64.293,0.523,0.546,0,0.0
191.188,0.935,0.112,0.105,5.77,1.298,100.843,103.836,0.854,0.708,1.022,0.766,14.492,-64710.378,34.967,14.406,29.587,17.974,43.827,65.306,0.523,0.546,0,0.0
2994.098,0.435,19.05,8.298,6.089,1.31,84.458,97.379,0.888,0.962,1.09,0.996,13.768,-64362.798,19.262,13.736,30.381,18.547,20.675,58.485,0.523,0.546,0,19.0
1050.346,0.392,37.05,14.542,6.153,1.31,92.48,98.568,0.875,0.931,1.065,0.962,14.409,-64520.011,35.763,14.3,30.869,17.863,45.254,64.906,0.523,0.546,5,37.0
133.476,0.857,0.112,0.096,5.26,1.286,95.894,99.078,0.816,0.842,0.978,1.082,14.568,-64726.952,34.789,14.461,28.746,17.843,43.699,65.086,0.523,0.546,0,0.0
6286.499,0.89,0.862,0.767,6.217,1.286,60.052,90.411,0.892,0.994,1.09,1.022,13.604,-64264.762,35.486,13.563,30.754,18.163,44.474,65.133,0.523,0.546,0,0.8
9046.495,0.94,0.112,0.105,6.217,1.286,64.148,85.143,0.914,1.223,1.109,1.393,13.91,-64296.956,28.121,13.927,30.28,18.417,36.707,64.176,0.523,0.546,0,0.0
834.63,0.53,20.062,10.633,6.153,1.298,93.163,92.11,0.867,0.95,1.059,0.996,14.316,-64562.835,35.445,14.226,30.842,17.921,44.669,64.996,0.523,0.546,5,20.0
9057.354,0.869,0.932,0.803,6.281,1.286,63.295,86.842,0.914,1.254,1.109,1.414,13.947,-64297.411,28.346,13.917,30.291,18.396,36.894,63.954,0.523,0.546,0,1.0
8495.977,0.874,0.731,0.635,6.217,1.298,61.246,88.032,0.914,0.988,1.103,1.039,13.808,-64273.884,18.406,13.807,30.312,18.543,19.532,62.082,0.523,0.546,5,0.4
129.186,0.86,0.112,0.096,5.26,1.298,95.211,100.607,0.807,0.842,0.965,1.086,14.573,-64728.202,34.766,14.481,28.622,17.839,43.676,65.162,0.523,0.546,0,0.0
1321.094,0.945,0.112,0.106,6.153,1.298,101.867,100.607,0.875,1.007,1.065,1.048,14.629,-64485.66,36.217,14.533,30.737,17.811,45.052,65.085,0.523,0.546,0,0.0
169.757,0.84,0.112,0.094,5.706,1.261,96.747,99.418,0.846,0.842,1.022,1.073,14.549,-64716.448,34.828,14.475,29.371,17.815,43.705,64.927,0.523,0.546,5,0.0
8498.006,0.897,0.487,0.437,6.153,1.31,62.783,91.091,0.914,1.0,1.097,1.043,13.823,-64273.943,18.405,13.805,30.316,18.482,19.541,62.813,0.523,0.546,5,0.4
195.759,0.852,1.05,0.895,5.834,1.298,101.184,102.477,0.85,0.677,1.028,0.728,14.468,-64708.858,34.916,14.382,29.615,17.947,43.85,65.227,0.523,0.546,0,1.0
8516.401,0.952,0.112,0.107,6.217,1.298,61.076,91.43,0.914,1.007,1.097,1.043,13.818,-64274.833,18.346,13.821,30.282,18.204,19.451,64.604,0.523,0.546,5,0.0
10385.67,0.177,0.112,0.019,6.153,1.286,97.259,93.64,0.905,0.778,1.084,0.971,16.112,-64612.167,24.284,16.267,26.531,22.716,26.23,56.96,0.523,0.546,0,0.0
155.759,0.846,0.112,0.095,5.579,1.298,92.48,101.627,0.846,0.842,1.009,1.082,14.437,-64720.795,34.78,14.366,29.179,17.831,43.661,65.016,0.523,0.546,0,0.0
186.05,0.93,0.112,0.104,5.77,1.298,98.795,98.738,0.85,0.759,1.028,0.881,14.528,-64711.795,34.997,14.449,29.538,17.889,43.799,65.456,0.523,0.546,0,0.0
6641.599,0.68,15.037,10.225,6.217,1.298,57.492,91.6,0.897,0.981,1.084,1.013,13.764,-64259.506,35.471,13.754,30.944,18.887,41.994,65.188,0.523,0.546,0,15.0
1466.841,0.421,33.571,14.117,6.153,1.298,102.209,104.346,0.871,0.937,1.065,0.979,14.882,-64462.645,36.102,14.801,30.763,18.07,45.027,65.013,0.523,0.546,0,36.0
9138.788,0.882,0.112,0.099,6.217,1.298,63.295,91.091,0.905,1.267,1.097,1.422,14.06,-64301.569,29.634,14.048,30.303,17.841,37.933,62.952,0.523,0.546,0,0.0
8503.403,0.895,0.487,0.436,6.217,1.298,61.417,88.541,0.909,1.007,1.097,1.039,13.801,-64274.166,18.388,13.807,30.308,18.433,19.502,63.109,0.523,0.546,5,0.4
1315.395,0.937,0.112,0.105,6.153,1.298,101.526,97.718,0.875,1.007,1.065,1.043,14.494,-64486.554,36.312,14.443,30.775,17.755,45.064,65.224,0.523,0.546,0,0.0
9016.212,0.872,1.05,0.916,6.153,1.286,62.612,92.11,0.909,0.956,1.103,1.082,13.913,-64295.61,27.512,13.896,30.28,17.884,36.116,64.492,0.523,0.546,0,1.0
6311.202,0.882,0.862,0.761,6.217,1.298,59.369,90.921,0.892,1.007,1.084,1.026,13.643,-64264.343,35.27,13.605,30.771,18.297,44.52,65.104,0.523,0.546,0,0.8
9147.36,0.844,0.187,0.158,6.217,1.286,62.783,91.94,0.905,1.267,1.103,1.418,14.061,-64301.911,29.706,14.023,30.308,17.815,37.977,62.864,0.523,0.546,0,0.1
4855.516,0.84,2.062,1.732,6.217,1.31,81.215,92.11,0.888,1.013,1.078,1.043,13.825,-64297.995,35.187,13.785,30.316,18.074,44.345,65.361,0.523,0.546,0,2.0
6275.788,0.852,2.062,1.758,6.153,1.31,59.71,89.391,0.892,1.0,1.084,1.026,13.574,-64264.945,35.468,13.557,30.757,18.143,44.524,65.078,0.523,0.546,0,2.0
50.324,0.91,0.112,0.102,-0.231,1.261,87.872,98.228,0.043,0.81,0.037,1.06,14.641,-64751.104,34.31,14.575,28.258,17.795,43.165,65.052,0.523,0.546,0,0.0
3152.737,0.857,1.052,0.902,6.217,1.298,84.629,96.019,0.897,1.007,1.084,1.03,13.638,-64359.135,18.756,13.647,30.426,18.218,19.982,57.882,0.523,0.546,5,1.0
3172.289,0.949,0.112,0.106,6.217,1.31,85.312,94.15,0.897,1.007,1.084,1.035,13.701,-64358.158,18.73,13.71,30.433,18.167,19.873,58.23,0.523,0.546,5,0.0
1331.971,0.875,0.862,0.754,6.153,1.298,100.16,101.117,0.88,0.994,1.078,1.035,14.559,-64483.967,36.233,14.535,30.697,17.841,45.069,65.01,0.523,0.546,0,0.8
3578.395,0.617,15.037,9.285,6.153,1.298,83.946,94.659,0.901,0.981,1.09,1.018,13.63,-64341.987,27.992,13.575,30.416,18.087,36.519,65.152,0.523,0.546,0,15.0
185.757,0.927,0.112,0.104,5.77,1.298,97.771,94.489,0.846,0.766,1.022,0.898,14.528,-64711.795,34.997,14.449,29.538,17.889,43.799,65.456,0.523,0.546,0,0.0
4869.584,0.794,4.05,3.219,6.217,1.31,79.85,91.94,0.888,1.0,1.078,1.035,13.721,-64297.718,35.094,13.72,30.306,18.058,44.285,65.316,0.523,0.546,0,4.0
5924.771,0.662,15.037,9.962,6.153,1.298,60.564,90.071,0.884,0.975,1.084,1.001,13.632,-64270.525,35.27,13.604,30.442,18.007,44.418,64.891,0.523,0.546,5,15.0
4843.466,0.882,0.862,0.761,6.217,1.286,79.338,92.96,0.892,1.007,1.084,1.048,13.787,-64298.124,35.234,13.766,30.292,18.085,44.365,65.534,0.523,0.546,0,0.8
1318.256,0.945,0.112,0.106,6.089,1.298,97.6,102.307,0.884,1.0,1.065,1.039,14.556,-64486.152,36.245,14.475,30.736,17.812,45.049,65.334,0.523,0.546,0,0.0
4814.371,0.85,2.062,1.753,6.217,1.286,79.85,92.96,0.892,1.007,1.078,1.039,13.775,-64298.411,35.14,13.757,30.281,18.207,44.352,65.218,0.523,0.546,0,2.0
8537.596,0.85,1.05,0.892,6.153,1.298,60.734,84.463,0.909,1.007,1.103,1.043,13.774,-64275.929,18.249,13.753,30.298,18.148,19.307,65.048,0.523,0.546,5,1.0
4164.688,0.645,15.037,9.699,6.153,1.286,82.752,85.822,0.888,0.975,1.078,1.009,13.814,-64313.372,33.846,13.773,30.315,18.241,42.976,65.015,0.523,0.546,5,15.0
178.616,0.872,0.112,0.098,5.77,1.433,98.283,103.666,0.854,0.918,1.022,1.248,14.598,-64713.75,34.957,14.508,29.46,17.804,43.785,65.593,0.523,0.546,0,0.0
9057.643,0.838,1.05,0.88,6.153,1.298,62.1,86.842,0.914,1.248,1.103,1.414,13.947,-64297.411,28.346,13.917,30.291,18.396,36.894,63.954,0.523,0.546,0,1.0
81.184,0.88,0.112,0.099,-0.231,1.286,88.042,100.607,0.043,0.842,0.025,1.082,14.56,-64742.184,34.473,14.454,27.781,17.876,43.416,64.95,0.523,0.546,5,0.0
1315.685,0.937,0.112,0.105,6.089,1.298,101.355,99.078,0.88,1.007,1.072,1.048,14.494,-64486.554,36.312,14.443,30.775,17.755,45.064,65.224,0.523,0.546,0,0.0
948.346,0.462,30.075,13.909,6.153,1.298,104.939,91.43,0.875,0.937,1.059,0.979,14.282,-64540.085,35.477,14.194,30.872,17.856,45.01,65.085,0.523,0.546,0,31.0
198.902,0.852,1.05,0.895,5.77,1.286,100.331,92.28,0.85,0.645,1.022,0.702,14.481,-64707.835,34.89,14.402,29.644,17.944,43.835,65.258,0.523,0.546,0,1.0
3199.421,0.85,1.05,0.892,6.153,1.298,86.506,94.829,0.892,1.007,1.078,1.03,13.836,-64357.054,18.724,13.828,30.452,18.051,19.698,60.437,0.523,0.546,5,1.0
156.328,0.847,0.112,0.095,5.643,1.298,96.576,101.797,0.846,0.848,1.015,1.082,14.443,-64720.564,34.78,14.375,29.206,17.827,43.655,65.046,0.523,0.546,0,0.0
4849.197,0.882,0.862,0.761,6.153,1.298,81.728,94.659,0.892,1.007,1.09,1.043,13.794,-64298.099,35.252,13.768,30.307,18.072,44.34,65.364,0.523,0.546,0,0.8
9047.07,0.94,0.112,0.105,6.217,1.286,62.271,84.463,0.914,1.242,1.103,1.401,13.912,-64296.847,28.116,13.913,30.292,18.406,36.717,64.157,0.523,0.546,0,0.0
10321.948,0.185,0.112,0.02,6.153,1.298,61.417,95.169,0.905,0.766,1.084,0.967,15.998,-64592.223,24.52,16.16,26.77,22.74,26.662,57.161,0.523,0.546,0,0.0
8520.74,0.89,0.487,0.433,6.217,1.298,60.564,87.012,0.909,1.007,1.097,1.043,13.813,-64275.164,18.303,13.803,30.299,18.157,19.403,63.813,0.523,0.546,5,0.4
3178.594,0.952,0.112,0.107,6.153,1.298,85.312,96.019,0.897,1.013,1.084,1.03,13.762,-64358.016,18.75,13.771,30.433,18.143,19.795,58.898,0.523,0.546,5,0.0
7.217,0.94,0.112,0.105,0.216,0.082,93.845,100.947,0.34,0.404,0.338,0.366,14.591,-64761.341,34.078,14.514,29.493,18.554,42.628,65.09,0.024,0.002,0,0.0
3168.852,0.895,0.487,0.436,6.217,1.286,85.482,94.829,0.897,1.0,1.09,1.03,13.696,-64358.357,18.714,13.698,30.432,18.192,19.904,58.35,0.523,0.546,5,0.4
