tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
3168.852,0.895,0.487,0.436,6.217,1.286,85.482,94.829,0.897,1.0,1.09,1.03,13.696,-64358.357,18.714,13.698,30.432,18.192,19.904,58.35,0.523,0.546,5,0.4
116.069,0.86,0.112,0.096,3.536,1.286,92.821,101.287,0.502,0.835,0.608,1.09,14.54,-64732.015,34.733,14.475,27.892,17.84,43.631,65.153,0.523,0.546,0,0.0
1294.18,0.845,2.062,1.742,6.153,1.286,100.331,101.797,0.884,1.007,1.072,1.043,14.351,-64489.488,36.302,14.281,30.796,17.768,45.217,64.98,0.523,0.546,5,2.0
3174.032,0.952,0.112,0.107,6.217,1.31,85.482,94.829,0.901,1.013,1.078,1.03,13.689,-64358.153,18.727,13.71,30.441,18.156,19.849,58.76,0.523,0.546,5,0.0
6282.717,0.892,0.862,0.769,6.217,1.298,59.54,88.881,0.897,0.994,1.084,1.026,13.614,-64264.822,35.513,13.594,30.756,18.124,44.485,65.141,0.523,0.546,0,0.8
7089.606,0.615,15.037,9.248,6.153,1.286,59.198,89.391,0.905,0.981,1.103,1.009,13.566,-64255.909,26.221,13.5,30.777,19.374,29.222,63.403,0.523,0.546,0,15.0
65.467,0.895,0.112,0.1,-0.103,1.286,88.213,97.379,0.048,0.829,0.037,1.086,14.656,-64746.803,34.37,14.587,28.007,17.841,43.309,65.238,0.523,0.546,0,0.0
97.758,0.862,0.112,0.097,0.28,1.274,87.018,100.268,0.188,0.848,0.783,1.082,14.617,-64737.327,34.571,14.523,27.54,17.864,43.472,65.283,1.232,0.546,0,0.0
6286.211,0.89,0.862,0.767,6.153,1.298,59.198,90.581,0.892,0.994,1.084,1.026,13.604,-64264.762,35.486,13.563,30.754,18.163,44.474,65.133,0.523,0.546,0,0.8
6280.988,0.892,0.862,0.769,6.217,1.31,60.222,90.071,0.897,0.994,1.084,1.026,13.595,-64264.97,35.526,13.588,30.746,18.147,44.508,64.959,0.523,0.546,5,0.8
9064.211,0.833,1.05,0.874,6.153,1.286,62.441,88.881,0.914,1.254,1.109,1.422,13.951,-64297.812,28.529,13.959,30.254,18.263,36.984,63.947,0.523,0.546,0,1.0
86.326,0.875,0.112,0.098,-0.167,1.31,87.36,94.15,0.039,0.842,0.031,1.086,14.536,-64740.687,34.489,14.449,27.699,17.836,43.43,64.988,0.523,0.546,0,0.0
157.184,0.845,0.112,0.095,5.706,1.274,98.283,101.287,0.85,0.835,1.009,1.082,14.439,-64720.19,34.787,14.369,29.233,17.839,43.652,65.102,0.523,0.546,0,0.0
8754.783,0.532,15.037,8.007,6.217,1.31,61.417,91.43,0.909,0.975,1.103,1.005,13.85,-64283.585,17.838,13.817,30.327,18.239,18.856,65.128,0.523,0.546,0,15.0
111.758,0.862,0.112,0.097,-0.103,1.286,93.333,98.568,0.247,0.842,0.244,1.086,14.589,-64733.287,34.765,14.502,27.869,17.835,43.607,65.11,0.523,0.546,0,0.0
3180.011,0.952,0.112,0.107,6.217,1.286,86.336,93.3,0.892,1.0,1.084,1.03,13.803,-64357.852,18.742,13.798,30.443,18.144,19.801,58.994,0.523,0.546,5,0.0
47.402,0.91,0.112,0.102,-0.295,1.261,88.555,101.457,0.052,0.785,0.05,1.048,14.573,-64752.193,34.295,14.521,28.345,17.756,43.139,65.188,0.523,0.546,0,0.0
182.331,0.906,0.112,0.101,5.834,1.31,97.43,102.477,0.85,0.899,1.028,1.099,14.543,-64712.783,35.02,14.468,29.486,17.838,43.786,65.614,0.523,0.546,0,0.0
182.047,0.906,0.112,0.101,5.706,1.323,98.624,103.327,0.85,0.905,1.022,1.107,14.569,-64712.854,34.995,14.468,29.496,17.861,43.793,65.664,0.523,0.546,0,0.0
129.756,0.86,0.112,0.096,5.26,1.286,95.382,99.588,0.807,0.848,0.965,1.082,14.563,-64727.951,34.773,14.461,28.651,17.837,43.684,65.162,0.523,0.546,0,0.0
3171.999,0.945,0.112,0.106,6.281,1.323,85.141,93.81,0.897,1.013,1.084,1.035,13.701,-64358.158,18.73,13.71,30.433,18.167,19.873,58.23,0.523,0.546,5,0.0
771.198,0.637,12.037,7.672,6.153,1.286,101.867,98.058,0.863,0.975,1.053,1.005,14.461,-64574.315,35.539,14.365,30.858,17.996,44.687,65.048,0.523,0.546,0,12.0
1320.531,0.945,0.112,0.106,6.153,1.31,101.184,96.189,0.88,1.007,1.065,1.043,14.582,-64485.776,36.221,14.538,30.74,17.822,45.032,65.082,0.523,0.546,0,0.0
4851.764,0.862,1.462,1.249,6.153,1.298,81.045,92.62,0.892,1.0,1.084,1.043,13.806,-64298.094,35.232,13.789,30.302,18.077,44.35,65.325,0.523,0.546,0,2.0
13.755,0.93,0.112,0.104,-0.167,0.021,92.139,100.777,0.183,0.308,0.169,0.268,14.664,-64759.962,34.127,14.596,29.172,18.337,42.712,64.749,0.523,0.546,0,0.0
8501.673,0.895,0.487,0.436,6.217,1.298,60.734,88.711,0.909,1.007,1.103,1.043,13.795,-64274.121,18.396,13.805,30.309,18.501,19.509,63.226,0.523,0.546,5,0.4
4818.382,0.892,0.862,0.769,6.217,1.298,81.386,93.47,0.884,1.0,1.072,1.039,13.807,-64298.5,35.199,13.784,30.292,18.176,44.363,65.242,0.523,0.546,0,0.8
529.193,0.64,12.037,7.704,6.153,1.298,103.233,105.706,0.863,0.956,1.053,1.005,14.674,-64622.042,35.391,14.576,30.643,17.928,44.595,65.376,0.523,0.546,0,12.0
6324.238,0.84,2.062,1.732,6.153,1.298,59.028,90.581,0.897,0.994,1.09,1.022,13.577,-64264.111,35.235,13.564,30.786,18.2,44.489,65.222,0.523,0.546,0,4.0
5449.859,0.662,15.037,9.962,6.217,1.298,60.222,88.711,0.888,0.981,1.072,1.018,13.562,-64287.22,35.152,13.522,30.311,18.219,44.354,64.989,0.523,0.546,5,15.0
178.897,0.88,0.112,0.099,5.643,1.421,97.771,102.987,0.854,0.924,1.022,1.231,14.575,-64713.591,34.957,14.491,29.483,17.81,43.789,65.6,0.523,0.546,0,0.0
9148.214,0.832,0.187,0.156,6.217,1.298,68.586,90.921,0.914,1.261,1.103,1.427,14.051,-64302.015,29.701,14.027,30.295,17.81,37.978,62.839,0.523,0.546,0,0.1
145.543,0.852,0.112,0.095,5.196,1.31,96.576,96.019,0.803,0.848,0.953,1.077,14.487,-64723.745,34.841,14.407,29.002,17.843,43.709,65.006,0.507,0.546,0,0.0
139.187,0.855,0.112,0.096,5.515,1.286,95.211,102.137,0.824,0.848,0.99,1.086,14.523,-64725.522,34.796,14.431,28.874,17.839,43.695,64.988,0.523,0.546,5,0.0
8498.296,0.897,0.487,0.437,6.153,1.298,61.076,92.28,0.909,1.0,1.109,1.039,13.823,-64273.943,18.405,13.805,30.316,18.482,19.541,62.813,0.523,0.546,5,0.4
50.644,0.91,0.112,0.102,-0.231,1.261,89.237,98.908,0.052,0.804,0.031,1.065,14.641,-64751.104,34.31,14.575,28.258,17.795,43.165,65.052,0.523,0.546,0,0.0
2315.512,0.577,15.037,8.684,6.217,1.286,87.872,100.438,0.897,0.981,1.078,1.009,14.105,-64399.298,23.011,14.041,30.569,18.895,25.33,61.033,0.523,0.546,0,15.0
8527.968,0.889,0.487,0.433,6.153,1.31,61.588,88.371,0.909,1.0,1.09,1.039,13.783,-64275.524,18.281,13.784,30.282,18.111,19.376,64.53,0.523,0.546,5,0.4
5.185,0.944,0.112,0.106,0.535,0.131,93.675,99.758,0.425,0.442,0.42,0.413,14.631,-64761.732,34.075,14.536,29.602,18.579,42.598,64.784,0.024,0.002,0,0.0
9059.928,0.835,1.05,0.876,6.153,1.298,62.612,88.032,0.909,1.254,1.103,1.422,13.945,-64297.5,28.418,13.913,30.287,18.353,36.944,63.96,0.523,0.546,0,1.0
3194.537,0.849,1.05,0.892,6.153,1.298,84.97,94.659,0.892,1.007,1.084,1.03,13.833,-64357.278,18.75,13.808,30.451,18.069,19.733,60.219,0.523,0.546,5,1.0
22.614,0.922,0.112,0.103,-0.231,0.021,88.042,102.647,0.103,0.283,0.094,0.234,14.614,-64758.315,34.235,14.539,28.913,18.101,42.853,64.78,0.523,0.546,5,0.0
88.611,0.872,0.112,0.098,-0.231,1.274,87.872,98.908,0.043,0.842,0.031,1.09,14.583,-64739.958,34.518,14.497,27.683,17.845,43.475,65.053,1.232,0.546,0,0.0
8501.095,0.895,0.487,0.436,6.217,1.298,61.417,90.921,0.909,0.994,1.109,1.039,13.801,-64274.077,18.393,13.808,30.307,18.5,19.537,63.283,0.523,0.546,5,0.4
3188.212,0.885,0.487,0.431,6.217,1.298,85.312,93.47,0.897,1.007,1.084,1.03,13.851,-64357.546,18.767,13.828,30.455,18.119,19.776,59.787,0.523,0.546,5,0.4
115.189,0.86,0.112,0.096,2.77,1.298,91.456,99.758,0.451,0.848,0.57,1.082,14.581,-64732.318,34.741,14.507,27.825,17.828,43.63,65.138,0.523,0.546,0,0.0
3161.396,0.895,0.487,0.436,6.217,1.298,85.141,97.209,0.897,1.007,1.078,1.03,13.606,-64358.7,18.753,13.594,30.431,18.307,19.945,57.858,0.523,0.546,5,0.4
6294.275,0.955,0.112,0.107,6.153,1.286,59.71,91.6,0.892,1.0,1.084,1.026,13.617,-64264.654,35.371,13.602,30.759,18.085,44.459,65.4,0.523,0.546,0,0.0
9026.784,0.947,0.112,0.106,6.153,1.286,61.076,86.672,0.918,1.032,1.103,1.205,13.901,-64295.996,27.712,13.885,30.274,17.936,36.309,64.348,0.523,0.546,0,0.0
6224.204,0.735,10.05,7.386,6.281,1.298,58.857,88.032,0.897,0.994,1.09,1.026,13.633,-64265.335,35.432,13.594,30.71,18.363,44.792,65.149,0.523,0.546,0,10.0
23.756,0.922,0.112,0.103,-0.295,0.021,84.288,102.987,0.094,0.289,0.087,0.234,14.594,-64758.125,34.225,14.5,28.852,18.07,42.867,64.819,0.523,0.546,5,0.0
4819.528,0.892,0.862,0.769,6.281,1.323,81.386,92.79,0.888,1.007,1.078,1.039,13.809,-64298.436,35.206,13.776,30.286,18.161,44.359,65.307,0.523,0.546,0,0.8
9042.497,0.942,0.112,0.106,6.153,1.298,63.977,86.502,0.914,1.216,1.109,1.376,13.916,-64296.703,28.044,13.931,30.309,18.51,36.626,64.21,0.523,0.546,0,0.0
44.652,0.912,0.112,0.102,-0.167,1.274,89.579,102.137,0.048,0.791,0.043,1.022,14.564,-64752.968,34.287,14.473,28.391,17.722,43.082,65.184,0.523,0.546,0,0.0
1293.607,0.845,2.062,1.742,6.217,1.298,101.184,103.157,0.884,1.0,1.072,1.039,14.366,-64489.584,36.295,14.284,30.806,17.771,45.219,64.986,0.523,0.546,0,2.0
1294.18,0.845,2.062,1.742,6.153,1.286,100.331,101.797,0.884,1.007,1.072,1.043,14.351,-64489.488,36.302,14.281,30.796,17.768,45.217,64.98,0.523,0.546,5,2.0
10646.246,0.157,0.107,0.016,6.217,1.298,100.843,94.15,0.909,0.772,1.078,0.954,16.175,-64690.7,23.822,16.336,25.598,22.544,24.572,56.15,0.523,0.546,0,0.0
1300.783,0.842,2.062,1.737,6.153,1.286,100.331,97.548,0.884,1.007,1.065,1.039,14.343,-64488.649,36.29,14.303,30.839,17.751,45.178,64.968,0.523,0.546,5,2.0
8512.349,0.955,0.112,0.107,6.153,1.31,66.367,90.751,0.909,1.0,1.097,1.039,13.811,-64274.6,18.354,13.809,30.301,18.231,19.468,63.111,0.523,0.546,5,0.0
4862.984,0.84,2.062,1.732,6.217,1.298,81.215,90.921,0.888,1.013,1.084,1.039,13.783,-64297.837,35.148,13.744,30.295,18.162,44.321,65.311,0.523,0.546,0,4.0
1307.963,0.885,0.862,0.763,6.153,1.298,97.259,90.581,0.875,0.994,1.072,1.039,14.356,-64487.504,36.267,14.296,30.834,17.774,45.103,65.032,0.523,0.546,5,0.8
4808.35,0.852,2.062,1.758,6.217,1.298,80.533,92.62,0.892,1.007,1.084,1.043,13.77,-64298.485,35.133,13.749,30.308,18.283,44.342,65.501,0.523,0.546,0,2.0
6269.421,0.855,2.062,1.763,6.217,1.31,59.71,86.672,0.897,1.0,1.084,1.043,13.606,-64265.108,35.468,13.559,30.755,18.244,44.581,64.865,0.523,0.546,5,2.0
6287.077,0.89,0.862,0.767,6.281,1.298,59.028,90.581,0.892,0.994,1.078,1.026,13.607,-64264.688,35.482,13.582,30.78,18.221,44.459,65.114,0.523,0.546,0,0.8
4243.848,0.645,15.037,9.699,6.217,1.298,82.581,93.13,0.884,0.975,1.072,1.018,13.688,-64310.266,33.978,13.652,30.33,18.181,43.17,65.288,0.523,0.546,0,15.0
1317.974,0.945,0.112,0.106,6.153,1.298,99.478,102.817,0.884,1.0,1.065,1.039,14.544,-64486.182,36.288,14.456,30.736,17.807,45.058,65.381,0.523,0.546,0,0.0
5429.001,0.662,15.037,9.962,6.153,1.298,57.321,91.94,0.88,0.981,1.072,1.022,13.579,-64287.6,35.112,13.543,30.295,18.279,44.361,65.068,0.523,0.546,0,15.0
8383.804,0.575,14.025,8.064,6.153,1.298,61.246,90.581,0.909,0.988,1.103,1.013,13.639,-64269.389,18.759,13.648,30.333,18.358,20.082,58.648,0.523,0.546,0,14.0
9025.07,0.906,0.288,0.254,6.217,1.298,68.586,91.261,0.914,1.007,1.103,1.18,13.867,-64295.897,27.682,13.867,30.3,17.929,36.264,64.36,0.523,0.546,0,0.0
8486.082,0.86,1.05,0.903,6.153,1.31,68.415,93.64,0.914,0.994,1.097,1.039,13.701,-64273.375,18.458,13.72,30.313,18.566,19.606,62.275,0.523,0.546,5,1.0
1336.555,0.872,0.862,0.752,6.153,1.298,99.136,99.418,0.884,1.007,1.059,1.039,14.547,-64483.335,36.146,14.487,30.711,17.84,45.072,65.05,0.523,0.546,0,0.8
3568.395,0.617,15.037,9.285,6.153,1.286,85.141,93.81,0.897,0.975,1.09,1.009,13.768,-64342.573,27.683,13.693,30.408,17.941,36.215,64.761,0.523,0.546,5,15.0
3192.824,0.885,0.487,0.431,6.217,1.298,85.824,96.359,0.897,1.013,1.084,1.03,13.81,-64357.36,18.751,13.811,30.453,18.074,19.745,59.892,0.523,0.546,5,0.4
9054.215,0.935,0.112,0.105,6.281,1.298,61.929,86.672,0.918,1.248,1.109,1.414,13.918,-64297.203,28.248,13.913,30.276,18.438,36.852,64.047,0.523,0.546,0,0.0
196.903,0.852,1.05,0.895,5.834,1.298,100.672,100.777,0.85,0.664,1.022,0.724,14.471,-64708.5,34.904,14.384,29.619,17.939,43.852,65.218,0.523,0.546,0,1.0
4806.912,0.853,2.062,1.76,6.217,1.286,81.045,92.11,0.892,1.0,1.084,1.039,13.788,-64298.47,35.149,13.766,30.309,18.286,44.328,65.642,0.523,0.546,0,2.0
8417.839,0.697,8.025,5.597,6.217,1.298,60.905,85.482,0.905,0.994,1.103,1.022,13.734,-64270.54,18.676,13.722,30.34,18.303,19.954,58.517,0.523,0.546,5,8.0
8173.055,0.545,15.037,8.195,6.217,1.298,61.246,90.751,0.909,0.981,1.097,1.013,13.795,-64264.17,19.466,13.747,30.33,18.662,20.761,59.378,0.523,0.546,0,15.0
6269.995,0.855,2.062,1.763,6.217,1.31,59.54,85.822,0.897,1.007,1.084,1.043,13.589,-64265.049,35.462,13.569,30.765,18.207,44.562,64.889,0.523,0.546,5,2.0
5.474,0.944,0.112,0.106,0.472,0.107,92.821,100.438,0.413,0.442,0.413,0.413,14.631,-64761.732,34.075,14.536,29.602,18.579,42.598,64.784,0.024,0.002,0,0.0
100.901,0.882,0.112,0.099,10.367,1.286,92.992,100.777,0.96,0.848,1.228,1.082,14.62,-64736.491,34.537,14.565,27.956,17.842,43.494,65.178,0.523,0.546,0,0.0
1900.645,0.622,15.037,9.36,6.153,1.298,95.382,100.947,0.888,0.969,1.072,1.013,14.635,-64425.474,27.898,14.578,30.683,18.237,31.429,62.631,0.523,0.546,0,15.0
3182.577,0.897,0.487,0.437,6.153,1.298,85.312,95.849,0.897,1.007,1.084,1.035,13.805,-64357.78,18.755,13.797,30.456,18.123,19.784,59.433,0.523,0.546,5,0.4
7275.603,0.595,15.037,8.949,6.217,1.298,61.076,90.751,0.909,0.981,1.097,1.022,13.664,-64255.835,24.246,13.616,30.78,18.962,26.809,62.695,0.523,0.546,0,15.0
8507.739,0.895,0.487,0.436,6.089,1.298,61.758,87.522,0.909,1.0,1.097,1.039,13.791,-64274.427,18.374,13.787,30.304,18.325,19.476,63.591,0.523,0.546,5,0.0
9647.195,0.362,0.112,0.04,6.153,1.286,63.295,94.489,0.897,0.778,1.084,0.975,15.011,-64391.797,26.616,15.117,29.649,21.422,33.474,59.499,0.523,0.546,0,0.0
3173.744,0.952,0.112,0.107,6.153,1.31,85.824,96.019,0.901,1.007,1.084,1.03,13.689,-64358.153,18.727,13.71,30.441,18.156,19.849,58.76,0.523,0.546,5,0.0
4811.797,0.852,2.062,1.757,6.089,1.298,79.167,93.81,0.888,1.007,1.078,1.039,13.759,-64298.485,35.135,13.771,30.306,18.232,44.358,65.305,0.523,0.546,0,2.0
6303.674,0.882,0.862,0.761,6.281,1.298,59.71,91.261,0.897,0.994,1.078,1.022,13.605,-64264.442,35.333,13.579,30.784,18.243,44.515,65.149,0.523,0.546,0,0.8
4809.494,0.852,2.062,1.758,6.153,1.286,80.191,93.3,0.884,1.0,1.078,1.043,13.799,-64298.485,35.137,13.745,30.291,18.233,44.338,65.393,0.523,0.546,0,2.0
105.475,0.875,0.112,0.098,0.791,1.286,90.432,98.398,0.459,0.848,0.464,1.09,14.62,-64735.112,34.607,14.553,28.123,17.836,43.524,65.227,0.523,0.546,0,0.0
8525.083,0.89,0.487,0.433,6.281,1.286,60.564,86.162,0.914,1.0,1.103,1.039,13.779,-64275.243,18.288,13.777,30.288,18.124,19.39,65.136,0.523,0.546,0,0.4
3190.511,0.885,0.487,0.431,6.217,1.298,84.629,94.829,0.892,1.007,1.084,1.03,13.813,-64357.476,18.752,13.81,30.432,18.092,19.756,59.826,0.523,0.546,5,0.4
9035.068,0.945,0.112,0.106,6.153,1.286,62.1,86.672,0.914,1.153,1.103,1.32,13.949,-64296.357,27.947,13.925,30.286,18.301,36.5,64.314,0.523,0.546,0,0.0
7443.898,0.582,15.037,8.759,6.217,1.298,61.417,90.241,0.914,0.975,1.097,1.013,13.625,-64254.592,22.946,13.599,30.762,19.238,25.072,62.064,0.523,0.546,0,15.0
173.184,0.84,0.112,0.094,5.77,1.261,98.283,96.869,0.85,0.835,1.015,1.082,14.577,-64715.542,34.826,14.515,29.42,17.794,43.74,64.958,0.523,0.546,5,0.0
8509.172,0.944,0.112,0.106,6.153,1.31,61.417,88.881,0.905,1.0,1.103,1.043,13.787,-64274.437,18.377,13.785,30.299,18.272,19.479,63.206,0.523,0.546,5,0.0
9146.789,0.848,0.187,0.159,6.217,1.286,62.783,88.371,0.914,1.261,1.103,1.422,14.054,-64301.906,29.684,14.034,30.313,17.789,37.98,62.872,0.523,0.546,0,0.1
640.622,0.639,12.037,7.698,6.089,1.298,96.918,101.627,0.858,0.969,1.047,1.005,14.633,-64600.723,35.44,14.526,30.748,18.038,44.661,65.301,0.523,0.546,0,12.0
195.759,0.852,1.05,0.895,5.834,1.298,101.184,102.477,0.85,0.677,1.028,0.728,14.468,-64708.858,34.916,14.382,29.615,17.947,43.85,65.227,0.523,0.546,0,1.0
113.755,0.86,0.112,0.096,0.472,1.298,92.821,96.699,0.311,0.842,0.438,1.086,14.585,-64732.723,34.757,14.493,27.772,17.846,43.61,65.118,0.523,0.546,0,0.0
104.612,0.877,0.112,0.098,1.365,1.286,92.821,94.489,0.51,0.842,0.514,1.082,14.618,-64735.394,34.598,14.52,28.156,17.855,43.537,65.227,0.523,0.546,0,0.0
360.617,0.645,12.037,7.764,6.089,1.298,101.014,104.346,0.863,0.962,1.047,1.005,14.819,-64663.31,35.106,14.711,30.289,17.942,44.166,65.008,0.523,0.546,0,12.0
6305.988,0.882,0.862,0.761,6.217,1.298,59.71,90.751,0.897,1.0,1.084,1.026,13.603,-64264.427,35.285,13.593,30.778,18.407,44.526,65.099,0.523,0.546,0,0.8
8529.734,0.888,0.487,0.433,6.217,1.31,61.246,89.561,0.909,1.007,1.103,1.043,13.779,-64275.534,18.277,13.755,30.298,18.259,19.355,64.912,0.523,0.546,5,0.4
613.482,0.64,12.037,7.704,6.153,1.298,102.891,103.836,0.863,0.962,1.047,1.005,14.769,-64606.027,35.578,14.677,30.702,17.977,44.585,65.194,0.523,0.546,0,12.0
9143.64,0.869,0.112,0.097,6.153,1.298,62.1,90.921,0.909,1.267,1.103,1.422,14.036,-64301.787,29.645,14.02,30.316,17.815,37.955,62.907,0.523,0.546,0,0.1
135.759,0.856,0.112,0.096,5.451,1.286,96.576,93.81,0.824,0.842,0.978,1.082,14.539,-64726.26,34.789,14.453,28.801,17.85,43.687,65.028,0.523,0.546,0,0.0
3195.983,0.847,1.05,0.89,6.153,1.31,85.482,94.829,0.892,1.007,1.084,1.035,13.842,-64357.193,18.737,13.828,30.45,18.063,19.735,60.278,0.523,0.546,5,1.0
32.899,0.92,0.112,0.103,-0.231,0.095,88.725,99.248,0.069,0.283,0.062,0.294,14.572,-64756.034,34.227,14.487,28.628,17.898,42.964,65.784,0.523,0.546,0,0.0
10424.809,0.175,0.11,0.019,6.153,1.298,99.648,93.3,0.905,0.778,1.084,0.971,16.037,-64624.617,24.159,16.2,26.383,22.731,25.947,56.838,0.523,0.546,0,0.0
168.331,0.842,0.112,0.094,5.77,1.298,96.064,99.928,0.846,0.842,1.022,1.082,14.531,-64717.021,34.841,14.463,29.356,17.813,43.728,64.933,0.523,0.546,5,0.0
58.085,0.902,0.112,0.101,-0.231,1.274,88.896,98.568,0.039,0.829,0.031,1.077,14.695,-64748.933,34.352,14.627,28.157,17.848,43.269,65.003,0.523,0.546,0,0.0
9064.498,0.832,1.05,0.874,6.217,1.298,62.441,87.352,0.914,1.261,1.109,1.422,13.951,-64297.812,28.529,13.959,30.254,18.263,36.984,63.947,0.523,0.546,0,1.0
4048.975,0.642,15.037,9.661,6.281,1.298,83.434,86.842,0.888,0.975,1.072,1.013,13.837,-64317.952,33.299,13.802,30.289,18.372,42.565,65.239,0.523,0.546,0,15.0
9002.495,0.877,1.05,0.921,6.217,1.298,61.929,90.411,0.914,1.0,1.116,1.026,13.908,-64295.026,27.139,13.915,30.301,17.924,35.763,64.609,0.523,0.546,0,1.0
4823.535,0.89,0.862,0.767,6.217,1.298,81.215,93.81,0.888,1.007,1.072,1.048,13.809,-64298.426,35.204,13.777,30.282,18.164,44.386,65.335,0.523,0.546,0,0.8
5016.876,0.445,36.075,16.053,6.217,1.298,79.679,91.43,0.88,0.931,1.072,0.971,13.648,-64294.105,35.073,13.631,30.346,18.154,44.453,65.148,0.523,0.546,0,36.0
4807.778,0.852,2.062,1.758,6.153,1.298,81.045,93.3,0.888,0.994,1.078,1.035,13.789,-64298.485,35.144,13.768,30.287,18.282,44.335,65.592,0.523,0.546,0,2.0
1326.506,0.893,0.768,0.682,6.153,1.298,101.014,99.418,0.88,1.007,1.065,1.039,14.613,-64484.947,36.277,14.57,30.751,17.844,45.056,65.157,0.523,0.546,0,0.8
8524.505,0.89,0.487,0.433,6.217,1.298,62.271,88.541,0.914,1.007,1.103,1.043,13.798,-64275.312,18.289,13.797,30.298,18.127,19.41,65.195,0.523,0.546,0,0.4
4840.314,0.943,0.3,0.278,6.153,1.298,80.021,92.79,0.892,1.007,1.078,1.039,13.782,-64298.213,35.218,13.766,30.301,18.103,44.391,65.586,0.523,0.546,0,0.8
1315.685,0.937,0.112,0.105,6.089,1.298,101.355,99.078,0.88,1.007,1.072,1.048,14.494,-64486.554,36.312,14.443,30.775,17.755,45.064,65.224,0.523,0.546,0,0.0
117.469,0.862,0.112,0.097,3.791,1.286,89.749,101.797,0.565,0.835,0.683,1.082,14.548,-64731.646,34.722,14.475,27.962,17.84,43.661,65.144,0.523,0.546,0,0.0
134.901,0.857,0.112,0.096,5.451,1.274,97.6,94.659,0.824,0.848,0.984,1.082,14.536,-64726.506,34.772,14.443,28.778,17.842,43.667,65.053,0.523,0.546,0,0.0
6272.597,0.852,2.062,1.758,6.217,1.298,63.977,88.541,0.892,0.994,1.09,1.035,13.608,-64264.99,35.454,13.58,30.767,18.167,44.543,64.833,0.523,0.546,5,2.0
63.471,0.897,0.112,0.1,-0.167,1.274,87.189,97.888,0.043,0.835,0.037,1.082,14.664,-64747.357,34.371,14.583,28.07,17.853,43.311,65.095,0.523,0.546,0,0.0
5211.568,0.665,15.037,9.999,6.153,1.298,53.225,89.051,0.884,0.981,1.078,1.013,13.729,-64289.569,35.169,13.685,30.301,18.648,44.392,65.162,0.523,0.546,0,15.0
4851.764,0.862,1.462,1.249,6.153,1.298,81.045,92.62,0.892,1.0,1.084,1.043,13.806,-64298.094,35.232,13.789,30.302,18.077,44.35,65.325,0.523,0.546,0,2.0
476.874,0.642,12.037,7.734,6.089,1.31,98.454,104.346,0.867,0.975,1.047,1.009,14.513,-64633.999,35.165,14.445,30.555,17.941,44.451,64.947,0.523,0.546,5,12.0
8515.518,0.955,0.112,0.107,6.217,1.298,61.929,91.6,0.909,1.0,1.103,1.043,13.814,-64274.813,18.34,13.814,30.287,18.208,19.425,64.276,0.523,0.546,5,0.0
9062.496,0.835,1.05,0.876,6.217,1.286,62.1,86.502,0.914,1.254,1.103,1.418,13.954,-64297.654,28.472,13.928,30.284,18.328,36.985,63.914,0.523,0.546,0,1.0
6310.629,0.882,0.862,0.761,6.217,1.298,59.198,90.411,0.892,0.988,1.078,1.026,13.629,-64264.333,35.273,13.613,30.752,18.248,44.496,65.096,0.523,0.546,0,0.8
6545.025,0.43,38.062,16.366,6.153,1.286,59.369,86.672,0.897,0.931,1.084,0.971,13.858,-64261.312,35.87,13.837,30.89,18.597,44.866,65.289,0.523,0.546,0,38.0
6309.745,0.882,0.862,0.761,6.153,1.31,67.561,91.43,0.897,1.0,1.084,1.022,13.615,-64264.377,35.261,13.612,30.745,18.196,44.508,65.087,0.523,0.546,0,0.8
201.474,0.846,1.303,1.097,5.834,1.298,98.966,101.967,0.85,0.632,1.015,0.685,14.468,-64707.211,34.856,14.376,29.672,17.923,43.866,65.294,0.523,0.546,0,2.0
6280.41,0.892,0.862,0.769,6.217,1.298,60.393,89.561,0.901,0.994,1.09,1.026,13.618,-64264.92,35.509,13.582,30.777,18.169,44.509,64.873,0.523,0.546,5,0.8
4851.193,0.882,0.862,0.76,6.217,1.298,81.557,93.98,0.892,1.007,1.078,1.043,13.819,-64298.109,35.244,13.8,30.291,18.064,44.321,65.343,0.523,0.546,0,0.8
163.762,0.842,0.112,0.094,5.706,1.286,94.699,98.568,0.854,0.842,1.022,1.086,14.522,-64718.408,34.796,14.446,29.297,17.828,43.659,65.06,0.523,0.546,0,0.0
4840.887,0.885,0.862,0.763,6.153,1.298,80.533,93.81,0.892,1.007,1.09,1.039,13.786,-64298.223,35.209,13.768,30.3,18.12,44.369,65.606,0.523,0.546,0,0.8
9095.36,0.802,1.05,0.842,6.217,1.31,62.612,90.581,0.909,1.267,1.109,1.427,13.99,-64299.366,29.091,13.975,30.271,18.023,37.381,63.56,0.523,0.546,0,1.0
9018.785,0.872,1.05,0.916,6.217,1.286,61.758,91.43,0.914,0.969,1.103,1.12,13.898,-64295.654,27.566,13.887,30.287,17.859,36.136,64.44,0.523,0.546,0,1.0
8490.746,0.86,1.05,0.903,6.217,1.298,63.636,90.751,0.909,1.007,1.109,1.039,13.745,-64273.622,18.433,13.757,30.334,18.423,19.588,62.653,0.523,0.546,5,1.0
