tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
40.328,0.915,0.112,0.102,-0.295,1.237,87.53,97.718,0.052,0.677,0.043,0.886,14.588,-64754.057,34.251,14.499,28.477,17.743,43.018,65.141,0.523,0.546,0,0.0
10587.671,0.162,0.11,0.017,6.217,1.298,101.526,94.999,0.914,0.778,1.078,0.954,16.045,-64673.936,23.854,16.239,25.785,22.584,24.923,56.339,0.523,0.546,0,0.0
56.901,0.902,0.112,0.101,-0.231,1.274,88.384,99.078,0.043,0.816,0.031,1.077,14.72,-64749.323,34.353,14.637,28.158,17.823,43.254,64.977,0.523,0.546,5,0.0
1321.094,0.945,0.112,0.106,6.153,1.298,101.867,100.607,0.875,1.007,1.065,1.048,14.629,-64485.66,36.217,14.533,30.737,17.811,45.052,65.085,0.523,0.546,0,0.0
62.615,0.897,0.112,0.101,-0.231,1.274,85.312,97.718,0.043,0.829,0.031,1.077,14.675,-64747.557,34.378,14.591,28.083,17.852,43.294,65.04,0.523,0.546,0,0.0
1303.076,0.842,2.062,1.737,6.153,1.298,98.112,102.307,0.88,1.0,1.065,1.039,14.353,-64488.338,36.286,14.303,30.81,17.76,45.164,64.968,0.523,0.546,5,0.8
155.189,0.847,0.112,0.095,5.579,1.31,96.064,101.967,0.846,0.842,1.009,1.082,14.435,-64720.902,34.798,14.371,29.166,17.831,43.645,65.028,0.523,0.546,0,0.0
895.192,0.49,26.062,12.77,6.153,1.31,99.307,101.797,0.863,0.937,1.053,0.984,14.196,-64551.745,35.406,14.125,30.867,17.93,44.938,65.189,0.523,0.546,0,26.0
8526.525,0.89,0.487,0.433,6.153,1.286,63.465,88.881,0.914,1.007,1.097,1.039,13.801,-64275.47,18.296,13.774,30.291,18.124,19.361,64.651,0.523,0.546,5,0.4
147.469,0.85,0.112,0.095,5.26,1.286,94.87,100.438,0.807,0.848,0.971,1.082,14.489,-64723.207,34.833,14.396,29.035,17.834,43.686,64.981,0.523,0.546,5,0.0
3500.968,0.605,15.037,9.097,6.217,1.31,84.629,95.849,0.892,0.975,1.078,1.013,13.583,-64345.494,25.481,13.568,30.448,17.987,33.676,65.379,0.523,0.546,0,15.0
6303.674,0.882,0.862,0.761,6.281,1.298,59.71,91.261,0.897,0.994,1.078,1.022,13.605,-64264.442,35.333,13.579,30.784,18.243,44.515,65.149,0.523,0.546,0,0.8
1317.974,0.945,0.112,0.106,6.153,1.298,99.478,102.817,0.884,1.0,1.065,1.039,14.544,-64486.182,36.288,14.456,30.736,17.807,45.058,65.381,0.523,0.546,0,0.0
155.189,0.847,0.112,0.095,5.579,1.31,96.064,101.967,0.846,0.842,1.009,1.082,14.435,-64720.902,34.798,14.371,29.166,17.831,43.645,65.028,0.523,0.546,0,0.0
3147.863,0.85,1.176,0.996,6.153,1.286,86.506,96.529,0.892,1.0,1.084,1.026,13.684,-64359.237,18.778,13.635,30.41,18.318,20.025,57.905,0.523,0.546,0,1.0
1296.489,0.845,2.062,1.742,6.217,1.31,99.136,89.221,0.884,1.0,1.065,1.039,14.329,-64489.187,36.316,14.29,30.825,17.756,45.209,65.003,0.523,0.546,5,2.0
172.332,0.84,0.112,0.094,5.77,1.261,98.454,100.438,0.85,0.842,1.022,1.073,14.536,-64715.823,34.824,14.47,29.393,17.82,43.733,64.94,0.523,0.546,5,0.0
1327.087,0.875,0.862,0.754,6.153,1.286,99.819,91.43,0.875,1.007,1.065,1.043,14.656,-64484.791,36.261,14.557,30.729,17.838,45.059,65.11,0.523,0.546,0,0.8
22.614,0.922,0.112,0.103,-0.231,0.021,88.042,102.647,0.103,0.283,0.094,0.234,14.614,-64758.315,34.235,14.539,28.913,18.101,42.853,64.78,0.523,0.546,5,0.0
7452.472,0.58,15.037,8.733,6.153,1.286,61.076,90.411,0.905,0.981,1.097,1.013,13.612,-64254.458,22.899,13.593,30.769,18.959,25.025,62.037,0.523,0.546,0,15.0
52.613,0.905,0.112,0.101,-0.295,1.261,89.579,98.738,0.052,0.81,0.037,1.069,14.658,-64750.488,34.309,14.582,28.228,17.819,43.205,64.999,0.523,0.546,0,0.0
9040.211,0.942,0.112,0.106,6.089,1.286,62.271,88.541,0.914,1.204,1.109,1.367,13.936,-64296.664,28.03,13.93,30.29,18.702,36.591,64.217,0.523,0.546,0,0.0
42.615,0.912,0.112,0.102,-0.231,1.261,85.653,99.588,0.056,0.772,0.037,0.975,14.552,-64753.42,34.26,14.483,28.437,17.722,43.055,65.132,0.523,0.546,0,0.0
1326.79,0.893,0.768,0.682,6.153,1.298,99.648,89.221,0.884,1.007,1.072,1.048,14.656,-64484.791,36.261,14.557,30.729,17.838,45.059,65.11,0.523,0.546,0,0.8
200.043,0.854,1.05,0.896,5.834,1.298,101.014,100.098,0.85,0.645,1.022,0.698,14.485,-64707.549,34.859,14.41,29.662,17.933,43.854,65.257,0.523,0.546,0,1.0
4847.765,0.882,0.862,0.761,6.217,1.298,80.874,93.13,0.892,1.0,1.078,1.043,13.8,-64298.119,35.261,13.795,30.301,18.076,44.357,65.405,0.523,0.546,0,0.8
1335.691,0.872,0.862,0.752,6.217,1.298,99.307,99.248,0.875,0.994,1.072,1.043,14.541,-64483.465,36.177,14.506,30.705,17.865,45.077,65.027,0.523,0.546,0,0.8
21.469,0.924,0.112,0.104,-0.231,0.021,89.067,102.307,0.107,0.296,0.1,0.234,14.633,-64758.608,34.226,14.532,28.918,18.124,42.855,64.731,0.523,0.546,5,0.0
6319.325,0.84,2.062,1.732,6.217,1.298,59.54,90.921,0.897,0.988,1.084,1.026,13.603,-64264.209,35.313,13.589,30.777,18.33,44.476,65.13,0.523,0.546,0,2.0
6279.535,0.894,0.862,0.771,6.217,1.31,59.028,89.051,0.901,0.994,1.084,1.026,13.619,-64264.92,35.495,13.594,30.771,18.156,44.509,64.916,0.523,0.546,5,0.8
4837.153,0.954,0.112,0.107,6.153,1.298,79.679,92.96,0.888,1.013,1.078,1.043,13.75,-64298.322,35.232,13.718,30.284,18.12,44.361,65.554,0.523,0.546,0,0.0
1331.68,0.875,0.862,0.754,6.153,1.286,100.502,101.287,0.875,1.007,1.072,1.043,14.603,-64484.108,36.243,14.525,30.714,17.853,45.049,65.025,0.523,0.546,0,0.8
10790.892,0.105,0.112,0.011,-0.167,0.021,94.528,93.64,0.022,0.099,0.025,0.034,16.224,-64731.559,23.521,16.421,24.797,22.154,23.832,55.724,0.024,0.002,0,0.0
2941.808,0.54,15.037,8.12,6.217,1.298,86.506,97.379,0.897,0.975,1.09,1.009,13.745,-64364.708,19.468,13.721,30.397,19.149,20.905,58.655,0.523,0.546,0,15.0
3162.839,0.895,0.487,0.436,6.217,1.298,84.458,94.999,0.897,1.0,1.084,1.03,13.625,-64358.61,18.741,13.614,30.445,18.248,19.921,57.843,0.523,0.546,5,0.4
6318.172,0.84,2.062,1.732,6.153,1.298,66.708,89.561,0.897,1.0,1.084,1.026,13.608,-64264.313,35.304,13.595,30.752,18.238,44.485,65.106,0.523,0.546,0,2.0
3153.59,0.857,1.05,0.9,6.153,1.31,84.117,94.15,0.892,1.007,1.078,1.026,13.65,-64358.958,18.774,13.624,30.42,18.247,19.959,57.908,0.523,0.546,5,1.0
182.619,0.91,0.112,0.102,5.834,1.31,97.259,102.477,0.854,0.899,1.022,1.082,14.543,-64712.783,35.02,14.468,29.486,17.838,43.786,65.614,0.523,0.546,0,0.0
4846.609,0.882,0.862,0.761,6.217,1.298,79.85,91.77,0.888,0.994,1.078,1.048,13.779,-64298.124,35.259,13.765,30.298,18.096,44.335,65.411,0.523,0.546,0,0.8
138.046,0.855,0.112,0.096,5.451,1.298,97.259,100.607,0.829,0.848,0.984,1.082,14.518,-64725.707,34.783,14.43,28.848,17.843,43.68,64.998,0.523,0.546,5,0.0
3217.878,0.787,3.037,2.392,6.153,1.298,85.312,97.039,0.892,1.007,1.078,1.026,13.881,-64356.253,18.646,13.88,30.454,18.536,19.592,61.104,0.523,0.546,5,3.0
137.796,0.855,0.112,0.096,5.323,1.298,96.747,99.758,0.824,0.842,0.99,1.086,14.518,-64725.707,34.783,14.43,28.848,17.843,43.68,64.998,0.523,0.546,5,0.0
8537.309,0.85,1.05,0.892,6.281,1.298,60.564,85.992,0.909,0.994,1.097,1.039,13.749,-64275.939,18.274,13.753,30.291,18.171,19.325,64.996,0.523,0.546,5,1.0
172.332,0.84,0.112,0.094,5.77,1.261,98.454,100.438,0.85,0.842,1.022,1.073,14.536,-64715.823,34.824,14.47,29.393,17.82,43.733,64.94,0.523,0.546,5,0.0
1325.366,0.945,0.112,0.106,6.217,1.298,101.697,102.477,0.88,1.013,1.065,1.048,14.638,-64485.017,36.269,14.565,30.731,17.847,45.05,65.169,0.523,0.546,0,0.0
3147.578,0.85,1.176,0.996,6.089,1.298,85.312,95.339,0.892,1.007,1.084,1.026,13.69,-64359.292,18.767,13.658,30.416,18.328,20.015,57.926,0.523,0.546,0,1.0
171.469,0.84,0.112,0.094,5.834,1.224,95.04,100.947,0.846,0.842,1.015,1.073,14.55,-64715.879,34.81,14.47,29.393,17.802,43.717,64.937,0.523,0.546,5,0.0
9039.927,0.944,0.112,0.106,6.153,1.298,61.929,88.202,0.918,1.197,1.109,1.363,13.928,-64296.585,28.008,13.907,30.277,18.741,36.605,64.235,0.523,0.546,0,0.0
49.752,0.91,0.112,0.102,-0.231,1.286,88.042,98.908,0.052,0.797,0.037,1.06,14.619,-64751.341,34.294,14.521,28.292,17.788,43.151,65.083,0.523,0.546,0,0.0
94.073,0.865,0.112,0.097,-0.231,1.286,84.458,94.999,0.039,0.835,0.031,1.086,14.604,-64738.471,34.544,14.515,27.603,17.852,43.475,65.542,1.232,0.546,0,0.0
4135.545,0.642,15.037,9.663,6.153,1.286,82.922,93.47,0.88,0.981,1.065,1.013,13.805,-64314.373,33.657,13.744,30.337,18.672,42.91,65.206,0.523,0.546,0,15.0
39.758,0.915,0.112,0.102,-0.231,1.249,89.067,97.548,0.056,0.645,0.043,0.856,14.577,-64754.196,34.235,14.518,28.508,17.763,43.03,65.181,0.523,0.546,0,0.0
9050.499,0.937,0.112,0.105,6.217,1.286,62.271,86.672,0.918,1.242,1.103,1.405,13.882,-64297.065,28.173,13.883,30.276,18.455,36.777,64.113,0.523,0.546,0,0.0
8499.764,0.895,0.487,0.436,6.217,1.286,60.564,90.411,0.909,1.0,1.103,1.043,13.814,-64274.003,18.42,13.802,30.32,18.516,19.524,63.31,0.523,0.546,5,0.4
9181.927,0.788,0.262,0.207,6.217,1.298,63.465,90.751,0.905,1.267,1.09,1.418,14.015,-64303.475,30.106,13.983,30.292,17.702,38.225,62.412,0.523,0.546,0,0.2
4816.65,0.856,1.746,1.489,6.217,1.286,81.215,93.13,0.892,1.0,1.084,1.039,13.817,-64298.455,35.161,13.763,30.298,18.18,44.37,65.214,0.523,0.546,0,0.8
3605.82,0.622,15.037,9.36,6.217,1.298,84.458,96.529,0.897,0.981,1.09,1.018,13.755,-64340.562,28.62,13.712,30.408,18.255,37.36,65.059,0.523,0.546,0,15.0
7611.614,0.57,15.037,8.571,6.217,1.298,64.489,88.541,0.909,0.981,1.097,1.009,13.509,-64253.857,21.791,13.468,30.713,18.789,23.707,61.441,0.523,0.546,0,15.0
7.468,0.94,0.112,0.105,0.088,0.082,95.552,100.947,0.323,0.397,0.319,0.357,14.64,-64761.213,34.091,14.531,29.438,18.515,42.638,65.059,0.024,0.002,0,0.0
8537.014,0.85,1.05,0.892,6.089,1.298,61.758,86.842,0.905,1.007,1.097,1.035,13.749,-64275.939,18.274,13.753,30.291,18.171,19.325,64.996,0.523,0.546,0,1.0
4862.696,0.84,2.062,1.732,6.217,1.31,81.386,91.43,0.888,1.007,1.072,1.043,13.783,-64297.837,35.148,13.744,30.295,18.162,44.321,65.311,0.523,0.546,0,2.0
3954.689,0.64,15.037,9.624,6.153,1.286,82.752,89.221,0.884,0.981,1.065,1.018,13.853,-64321.688,32.849,13.815,30.299,18.488,42.02,65.126,0.523,0.546,0,15.0
9005.072,0.875,1.05,0.918,6.217,1.347,62.271,93.13,0.918,0.988,1.103,1.022,13.903,-64295.204,27.216,13.89,30.303,17.92,35.796,64.629,0.523,0.546,0,1.0
4494.268,0.65,15.037,9.774,6.217,1.298,81.898,93.3,0.884,0.975,1.072,1.018,13.722,-64303.371,34.503,13.711,30.288,18.21,43.745,65.365,0.523,0.546,0,15.0
1281.647,0.802,4.05,3.25,6.089,1.298,97.43,101.967,0.875,0.994,1.072,1.039,14.349,-64491.071,36.21,14.293,30.79,17.787,45.277,65.064,0.523,0.546,0,4.0
8510.048,0.952,0.112,0.107,6.153,1.31,62.1,87.862,0.909,1.0,1.097,1.043,13.801,-64274.526,18.363,13.785,30.305,18.251,19.46,63.089,0.523,0.546,5,0.0
170.616,0.84,0.112,0.094,5.706,1.237,95.723,100.607,0.846,0.835,1.015,1.069,14.534,-64716.294,34.835,14.45,29.392,17.801,43.711,64.939,0.523,0.546,5,0.0
1296.204,0.845,2.062,1.742,6.217,1.298,99.99,93.13,0.884,1.0,1.072,1.035,14.354,-64489.333,36.324,14.263,30.817,17.761,45.216,64.993,0.523,0.546,5,2.0
3161.98,0.895,0.487,0.436,6.217,1.286,84.288,95.679,0.897,1.007,1.09,1.026,13.62,-64358.69,18.733,13.623,30.423,18.291,19.926,57.858,0.523,0.546,5,0.4
135.187,0.857,0.112,0.096,5.323,1.286,95.382,93.3,0.82,0.842,0.984,1.086,14.536,-64726.506,34.772,14.443,28.778,17.842,43.667,65.053,0.523,0.546,0,0.0
969.196,0.445,32.062,14.267,6.153,1.298,104.257,103.666,0.871,0.937,1.059,0.971,14.323,-64535.681,35.539,14.221,30.89,18.107,45.108,65.369,0.523,0.546,0,32.0
28.938,0.92,0.112,0.103,-0.231,0.009,87.018,96.189,0.077,0.277,0.075,0.225,14.555,-64756.964,34.23,14.481,28.75,17.963,42.928,65.961,0.523,0.546,0,0.0
145.543,0.852,0.112,0.095,5.196,1.31,96.576,96.019,0.803,0.848,0.953,1.077,14.487,-64723.745,34.841,14.407,29.002,17.843,43.709,65.006,0.507,0.546,0,0.0
1332.541,0.875,0.862,0.754,6.153,1.31,98.795,101.967,0.88,1.0,1.059,1.043,14.587,-64483.932,36.198,14.522,30.727,17.862,45.084,65.024,0.523,0.546,0,0.8
8999.637,0.842,1.989,1.676,6.153,1.31,60.734,91.091,0.914,1.0,1.103,1.026,13.934,-64294.843,27.1,13.917,30.294,17.915,35.685,64.638,0.523,0.546,0,1.0
855.202,0.535,21.037,11.255,6.153,1.298,101.697,104.006,0.858,0.95,1.047,0.988,14.468,-64559.419,35.397,14.382,30.841,17.902,44.757,64.944,0.523,0.546,5,21.0
9037.926,0.945,0.112,0.106,6.217,1.298,61.246,86.672,0.914,1.191,1.116,1.346,13.914,-64296.515,27.982,13.913,30.274,18.795,36.532,64.266,0.523,0.546,0,0.0
40.328,0.915,0.112,0.102,-0.295,1.237,87.53,97.718,0.052,0.677,0.043,0.886,14.588,-64754.057,34.251,14.499,28.477,17.743,43.018,65.141,0.523,0.546,0,0.0
3199.421,0.85,1.05,0.892,6.153,1.298,86.506,94.829,0.892,1.007,1.078,1.03,13.836,-64357.054,18.724,13.828,30.452,18.051,19.698,60.437,0.523,0.546,5,1.0
1157.265,0.355,40.087,14.231,6.153,1.298,102.209,103.666,0.88,0.924,1.078,0.958,14.217,-64505.507,35.922,14.121,30.826,17.816,45.508,65.152,0.523,0.546,0,40.0
171.185,0.84,0.112,0.094,5.706,1.224,97.6,101.457,0.85,0.835,1.015,1.069,14.541,-64716.171,34.849,14.46,29.391,17.795,43.72,64.96,0.523,0.546,5,0.0
4852.05,0.862,1.462,1.249,6.217,1.298,81.386,93.64,0.888,1.013,1.078,1.048,13.806,-64298.094,35.232,13.789,30.302,18.077,44.35,65.325,0.523,0.546,0,2.0
14.615,0.93,0.112,0.104,-0.167,0.033,90.091,99.928,0.175,0.315,0.163,0.255,14.672,-64759.841,34.155,14.581,29.164,18.31,42.736,64.73,0.523,0.546,0,0.0
76.61,0.885,0.112,0.099,-0.167,1.286,85.653,102.647,0.039,0.842,0.025,1.086,14.584,-64743.508,34.477,14.523,27.827,17.863,43.396,65.045,0.523,0.546,0,0.0
6272.022,0.852,2.062,1.758,6.217,1.31,60.393,87.182,0.897,1.0,1.084,1.035,13.576,-64265.009,35.44,13.579,30.759,18.187,44.547,64.813,0.523,0.546,5,2.0
161.471,0.845,0.112,0.095,5.706,1.298,98.966,99.588,0.846,0.848,1.022,1.086,14.481,-64719.049,34.792,14.404,29.283,17.845,43.651,65.01,0.523,0.546,0,0.0
44.902,0.912,0.112,0.102,-0.103,1.261,90.261,101.797,0.056,0.785,0.043,1.022,14.564,-64752.968,34.287,14.473,28.391,17.722,43.082,65.184,0.523,0.546,0,0.0
4822.682,0.89,0.862,0.767,6.153,1.298,80.874,92.45,0.892,1.013,1.09,1.048,13.803,-64298.465,35.216,13.785,30.294,18.159,44.363,65.307,0.523,0.546,0,0.8
1298.212,0.842,2.062,1.737,6.153,1.298,95.894,101.967,0.888,1.007,1.065,1.039,14.343,-64489.036,36.291,14.283,30.818,17.742,45.207,64.976,0.523,0.546,5,2.0
190.898,0.935,0.112,0.105,5.77,1.298,98.966,103.327,0.85,0.715,1.022,0.771,14.492,-64710.378,34.967,14.406,29.587,17.974,43.827,65.306,0.523,0.546,0,0.0
10699.962,0.152,0.096,0.014,6.153,1.298,101.355,93.3,0.909,0.772,1.09,0.95,16.113,-64705.779,23.634,16.267,25.43,22.451,24.293,55.982,0.523,0.546,0,0.0
733.765,0.637,12.037,7.673,6.217,1.286,100.16,101.797,0.863,0.962,1.053,1.005,14.568,-64581.825,35.474,14.47,30.841,18.004,44.636,65.096,0.523,0.546,0,12.0
3910.686,0.64,15.037,9.624,6.153,1.298,83.093,89.221,0.88,0.975,1.065,1.013,13.877,-64323.887,32.548,13.839,30.335,18.152,41.691,65.056,0.523,0.546,0,15.0
3160.246,0.897,0.487,0.437,6.217,1.298,85.653,97.039,0.901,1.013,1.084,1.03,13.598,-64358.732,18.763,13.59,30.43,18.343,19.928,57.888,0.523,0.546,5,0.4
3160.246,0.897,0.487,0.437,6.217,1.298,85.653,97.039,0.901,1.013,1.084,1.03,13.598,-64358.732,18.763,13.59,30.43,18.343,19.928,57.888,0.523,0.546,5,0.4
4598.131,0.535,25.05,13.401,6.153,1.31,81.386,91.091,0.88,1.013,1.072,1.06,13.9,-64302.386,34.742,13.865,30.29,18.551,44.01,65.299,0.523,0.546,0,25.0
81.184,0.88,0.112,0.099,-0.231,1.286,88.042,100.607,0.043,0.842,0.025,1.082,14.56,-64742.184,34.473,14.454,27.781,17.876,43.416,64.95,0.523,0.546,5,0.0
9036.207,0.945,0.112,0.106,6.153,1.286,61.588,88.541,0.914,1.166,1.109,1.337,13.933,-64296.471,27.956,13.896,30.275,18.268,36.513,64.294,0.523,0.546,0,0.0
6304.826,0.882,0.862,0.761,6.153,1.298,59.71,91.091,0.892,0.994,1.09,1.026,13.6,-64264.392,35.319,13.59,30.775,18.434,44.493,65.104,0.523,0.546,0,0.8
3153.02,0.857,1.052,0.902,6.217,1.286,85.312,96.019,0.897,1.007,1.084,1.035,13.647,-64358.978,18.789,13.624,30.416,18.229,19.974,57.897,0.523,0.546,5,1.0
1318.54,0.945,0.112,0.106,6.153,1.298,94.528,102.987,0.88,1.013,1.065,1.048,14.556,-64486.152,36.245,14.475,30.736,17.812,45.049,65.334,0.523,0.546,0,0.0
9028.781,0.952,0.112,0.107,6.089,1.286,62.1,86.332,0.909,1.07,1.109,1.235,13.879,-64296.1,27.768,13.878,30.294,18.35,36.336,64.363,0.523,0.546,0,0.0
9064.498,0.832,1.05,0.874,6.217,1.298,62.441,87.352,0.914,1.261,1.109,1.422,13.951,-64297.812,28.529,13.959,30.254,18.263,36.984,63.947,0.523,0.546,0,1.0
3166.558,0.895,0.487,0.436,6.217,1.298,84.97,96.019,0.897,1.007,1.09,1.03,13.649,-64358.436,18.72,13.644,30.443,18.232,19.903,57.894,0.523,0.546,5,0.4
1094.915,0.365,39.105,14.273,6.217,1.298,100.502,98.738,0.884,0.918,1.072,0.962,14.219,-64513.082,35.674,14.116,30.847,17.808,45.323,64.911,0.523,0.546,5,39.0
8492.206,0.858,1.05,0.901,6.153,1.298,61.076,92.79,0.914,1.0,1.103,1.039,13.75,-64273.755,18.44,13.745,30.303,18.418,19.558,62.509,0.523,0.546,5,1.0
2720.661,0.55,15.037,8.277,6.217,1.31,87.189,96.869,0.888,0.981,1.072,1.009,13.819,-64374.314,20.45,13.763,30.484,18.537,22.091,59.495,0.523,0.546,0,15.0
22.896,0.922,0.112,0.103,-0.231,0.021,88.042,102.987,0.098,0.296,0.094,0.238,14.605,-64758.243,34.222,14.523,28.898,18.079,42.86,64.827,0.523,0.546,5,0.0
8539.046,0.85,1.05,0.892,6.281,1.31,61.246,89.051,0.909,1.0,1.097,1.043,13.722,-64276.038,18.241,13.763,30.289,18.145,19.307,65.241,0.523,0.546,0,1.0
75.757,0.885,0.112,0.099,-0.231,1.286,87.701,102.817,0.039,0.829,0.037,1.086,14.584,-64743.831,34.478,14.513,27.857,17.859,43.384,65.066,0.523,0.546,0,0.0
9060.212,0.835,1.05,0.876,6.153,1.298,62.271,87.012,0.914,1.254,1.103,1.414,13.948,-64297.565,28.411,13.913,30.266,18.346,36.966,63.955,0.523,0.546,0,1.0
154.328,0.847,0.112,0.095,5.706,1.298,95.894,100.268,0.841,0.842,1.015,1.082,14.456,-64721.102,34.803,14.366,29.167,17.825,43.661,65.12,0.523,0.546,0,0.0
68.901,0.892,0.112,0.1,-0.231,1.274,85.312,98.228,0.043,0.835,0.031,1.082,14.628,-64745.812,34.408,14.568,27.965,17.845,43.353,65.533,0.523,0.546,0,0.0
35.188,0.918,0.112,0.103,-0.231,0.967,85.824,100.268,0.06,0.397,0.056,0.57,14.566,-64755.464,34.239,14.517,28.593,17.828,42.976,65.629,0.523,0.546,0,0.0
5943.864,0.662,15.037,9.962,6.153,1.298,61.929,91.43,0.892,0.975,1.084,1.005,13.591,-64270.52,35.313,13.526,30.479,17.935,44.457,65.458,0.523,0.546,0,15.0
128.902,0.86,0.112,0.096,5.323,1.31,92.821,100.438,0.807,0.848,0.965,1.077,14.572,-64728.3,34.761,14.477,28.589,17.845,43.671,65.156,0.523,0.546,0,0.0
47.652,0.91,0.112,0.102,-0.167,1.261,89.749,101.797,0.048,0.797,0.043,1.048,14.573,-64752.029,34.297,14.506,28.35,17.763,43.131,65.138,0.523,0.546,0,0.0
9034.495,0.947,0.112,0.106,6.217,1.298,61.929,89.221,0.909,1.153,1.109,1.312,13.94,-64296.397,27.915,13.923,30.287,18.301,36.48,64.344,0.523,0.546,0,0.0
190.898,0.935,0.112,0.105,5.77,1.298,98.966,103.327,0.85,0.715,1.022,0.771,14.492,-64710.378,34.967,14.406,29.587,17.974,43.827,65.306,0.523,0.546,0,0.0
7174.459,0.605,15.037,9.097,6.217,1.298,58.174,92.45,0.905,0.975,1.103,1.013,13.681,-64255.766,25.223,13.662,30.78,19.096,28.03,63.081,0.523,0.546,0,15.0
9176.5,0.762,0.262,0.2,6.217,1.286,69.61,89.391,0.905,1.267,1.09,1.422,14.015,-64303.208,30.023,14.003,30.306,17.717,38.195,62.461,0.523,0.546,0,0.2
7897.053,0.555,15.037,8.345,6.217,1.286,61.076,88.711,0.914,0.975,1.097,1.009,13.731,-64254.848,20.391,13.716,30.387,18.763,21.949,60.371,0.523,0.546,0,15.0
9155.641,0.835,0.187,0.156,6.217,1.286,62.271,91.77,0.905,1.261,1.097,1.422,14.046,-64302.371,29.753,14.005,30.302,17.789,38.063,62.76,0.523,0.546,0,0.1
6176.49,0.592,24.037,14.242,6.153,1.298,59.028,86.672,0.888,0.956,1.084,0.988,13.529,-64266.081,35.35,13.54,30.687,18.099,44.783,65.373,0.523,0.546,0,24.0
9041.928,0.942,0.112,0.106,6.217,1.286,69.268,85.482,0.922,1.216,1.116,1.38,13.929,-64296.748,28.056,13.91,30.288,18.568,36.587,64.209,0.523,0.546,0,0.0
3198.269,0.849,1.05,0.892,6.217,1.286,85.994,94.659,0.892,1.013,1.084,1.03,13.867,-64357.24,18.746,13.832,30.449,18.057,19.724,60.315,0.523,0.546,5,1.0
6276.943,0.852,2.062,1.758,6.217,1.298,59.54,90.241,0.892,0.994,1.09,1.035,13.602,-64264.965,35.467,13.577,30.753,18.124,44.513,65.134,0.523,0.546,0,2.0
6322.219,0.84,2.062,1.732,6.153,1.298,59.71,90.071,0.897,1.0,1.084,1.018,13.568,-64264.071,35.252,13.588,30.78,18.241,44.492,65.189,0.523,0.546,0,2.0
3161.98,0.895,0.487,0.436,6.217,1.286,84.288,95.679,0.897,1.007,1.09,1.026,13.62,-64358.69,18.733,13.623,30.423,18.291,19.926,57.858,0.523,0.546,5,0.4
8515.232,0.955,0.112,0.107,6.217,1.298,63.977,91.261,0.909,1.007,1.109,1.039,13.821,-64274.763,18.354,13.815,30.3,18.201,19.452,64.125,0.523,0.546,5,0.0
26.323,0.92,0.112,0.103,-0.231,0.021,87.701,103.666,0.086,0.277,0.075,0.23,14.56,-64757.503,34.23,14.49,28.804,18.005,42.901,65.476,0.523,0.546,0,0.0
6304.252,0.882,0.862,0.761,6.153,1.298,59.198,90.751,0.897,0.994,1.078,1.026,13.6,-64264.451,35.324,13.616,30.755,18.34,44.495,65.125,0.523,0.546,0,0.8
14.896,0.93,0.112,0.104,-0.167,0.021,91.968,99.758,0.166,0.296,0.163,0.259,14.673,-64759.754,34.147,14.575,29.133,18.285,42.751,64.707,0.523,0.546,5,0.0
6276.077,0.852,2.062,1.758,6.217,1.298,60.905,89.561,0.892,0.988,1.078,1.026,13.574,-64264.945,35.468,13.557,30.757,18.143,44.524,65.078,0.523,0.546,0,2.0
3181.435,0.952,0.112,0.107,6.217,1.286,85.312,94.829,0.897,1.007,1.09,1.03,13.79,-64357.844,18.769,13.791,30.465,18.141,19.792,59.317,0.523,0.546,5,0.4
5065.278,0.677,15.037,10.187,6.153,1.31,76.437,87.692,0.884,0.981,1.072,1.022,13.743,-64293.086,35.203,13.669,30.315,18.22,44.56,65.276,0.523,0.546,0,15.0
12.901,0.932,0.112,0.104,-0.167,0.033,92.309,99.928,0.196,0.321,0.194,0.277,14.654,-64760.098,34.124,14.573,29.221,18.348,42.735,64.798,0.523,0.002,0,0.0
114.046,0.86,0.112,0.096,0.855,1.286,89.579,96.359,0.345,0.842,0.501,1.086,14.585,-64732.723,34.757,14.493,27.772,17.846,43.61,65.118,0.523,0.546,0,0.0
9700.223,0.33,0.11,0.036,6.153,1.286,62.271,94.999,0.892,0.772,1.084,0.975,15.075,-64407.343,26.319,15.212,29.437,21.687,32.77,59.29,0.523,0.546,0,0.0
4822.964,0.89,0.862,0.767,6.153,1.31,81.045,93.13,0.892,1.013,1.078,1.039,13.787,-64298.455,35.215,13.762,30.305,18.149,44.378,65.319,0.523,0.546,0,0.8
1293.897,0.845,2.062,1.742,6.217,1.286,100.843,102.477,0.884,1.0,1.065,1.035,14.366,-64489.584,36.295,14.284,30.806,17.771,45.219,64.986,0.523,0.546,5,2.0
8539.62,0.85,1.05,0.892,6.217,1.298,60.905,88.032,0.909,0.994,1.109,1.043,13.749,-64276.068,18.253,13.748,30.291,18.111,19.317,65.3,0.523,0.546,0,1.0
66.898,0.895,0.112,0.1,-0.231,1.286,83.264,97.548,0.043,0.842,0.037,1.082,14.656,-64746.264,34.356,14.573,27.989,17.853,43.339,65.322,0.523,0.546,0,0.0
